time,T [Nm],w [rad/s]
0.086987,0.55385,53.856
0.087018,0.55386,53.856
0.08705,0.55386,53.856
0.087081,0.55386,53.856
0.087113,0.55385,53.856
0.087144,0.55386,53.856
0.087175,0.55386,53.856
0.087207,0.55387,53.856
0.087238,0.55386,53.856
0.08727,0.55385,53.856
0.087301,0.55385,53.856
0.087333,0.55386,53.856
0.087364,0.55386,53.856
0.087396,0.55386,53.856
0.087427,0.55385,53.856
0.087459,0.55385,53.856
0.08749,0.55386,53.856
0.087521,0.55386,53.856
0.087553,0.55386,53.856
0.087584,0.55385,53.856
0.087616,0.55385,53.856
0.087647,0.55385,53.856
0.087679,0.55386,53.856
0.08771,0.55387,53.856
0.087742,0.55386,53.856
0.087773,0.55385,53.856
0.087805,0.55385,53.856
0.087836,0.55386,53.856
0.087867,0.55386,53.856
0.087899,0.55386,53.856
0.08793,0.55386,53.856
0.087962,0.55385,53.856
0.087993,0.55386,53.856
0.088025,0.55386,53.856
0.088056,0.55386,53.856
0.088088,0.55386,53.856
0.088119,0.55385,53.856
0.088151,0.55386,53.856
0.088182,0.55386,53.856
0.088213,0.55386,53.856
0.088245,0.55386,53.856
0.088276,0.55386,53.856
0.088308,0.55386,53.856
0.088339,0.55386,53.856
0.088371,0.55386,53.856
0.088402,0.55386,53.856
0.088434,0.55386,53.856
0.088465,0.55386,53.856
0.088497,0.55386,53.856
0.088528,0.55386,53.856
0.088559,0.55386,53.856
0.088591,0.55386,53.856
0.088622,0.55386,53.856
0.088654,0.55386,53.856
0.088685,0.55386,53.856
0.088717,0.55386,53.856
0.088748,0.55386,53.856
0.08878,0.55386,53.856
0.088811,0.55386,53.856
0.088843,0.55386,53.856
0.088874,0.55386,53.856
0.088905,0.55386,53.856
0.088937,0.55386,53.856
0.088968,0.55385,53.856
0.089,0.55385,53.856
0.089031,0.55385,53.856
0.089063,0.55386,53.856
0.089094,0.55386,53.856
0.089126,0.55385,53.856
0.089157,0.55385,53.856
0.089189,0.55385,53.856
0.08922,0.55386,53.856
0.089251,0.55386,53.856
0.089283,0.55386,53.856
0.089314,0.55385,53.856
0.089346,0.55385,53.856
0.089377,0.55386,53.856
0.089406,0.55386,53.856
0.089406,0.55386,53.856
0.089437,0.55386,53.856
0.089469,0.55386,53.856
0.0895,0.55386,53.856
0.089532,0.55385,53.856
0.089563,0.55386,53.856
0.089595,0.55386,53.856
0.089626,0.55386,53.856
0.089658,0.55386,53.856
0.089689,0.55385,53.856
0.08972,0.55386,53.856
0.089752,0.55386,53.856
0.089783,0.55386,53.856
0.089815,0.55386,53.856
0.089846,0.55385,53.856
0.089878,0.55385,53.856
0.089909,0.55386,53.856
0.089941,0.55386,53.856
0.089972,0.55386,53.856
0.090004,0.55386,53.856
0.090035,0.55385,53.856
0.090066,0.55386,53.856
0.090098,0.55386,53.856
0.090129,0.55386,53.856
0.090161,0.55386,53.856
0.090192,0.55385,53.856
0.090224,0.55386,53.856
0.090255,0.55386,53.856
0.090287,0.55386,53.856
0.090318,0.55386,53.856
0.09035,0.55386,53.856
0.090381,0.55386,53.856
0.090412,0.55386,53.856
0.090444,0.55386,53.856
0.090475,0.55386,53.856
0.090507,0.55386,53.856
0.090538,0.55386,53.856
0.09057,0.55386,53.856
0.090601,0.55386,53.856
0.090633,0.55386,53.856
0.090664,0.55386,53.856
0.090696,0.55386,53.856
0.090727,0.55386,53.856
0.090758,0.55386,53.856
0.09079,0.55386,53.856
0.090821,0.55386,53.856
0.090853,0.55386,53.856
0.090884,0.55386,53.856
0.090916,0.55386,53.856
0.090947,0.55386,53.856
0.090979,0.55386,53.856
0.09101,0.55386,53.856
0.091042,0.55386,53.856
0.091073,0.55386,53.856
0.091104,0.55386,53.856
0.091136,0.55386,53.856
0.091167,0.55386,53.856
0.091199,0.55386,53.856
0.09123,0.55385,53.856
0.091262,0.55385,53.856
0.091293,0.55386,53.856
0.091325,0.55386,53.856
0.091356,0.55386,53.856
0.091388,0.55385,53.856
0.091419,0.55385,53.856
0.09145,0.55386,53.856
0.091482,0.55386,53.856
0.091513,0.55386,53.856
0.091545,0.55385,53.856
0.091576,0.55385,53.856
0.091608,0.55385,53.856
0.091639,0.55386,53.856
0.091671,0.55386,53.856
0.091702,0.55386,53.856
0.091734,0.55386,53.856
0.091765,0.55386,53.856
0.091796,0.55386,53.856
0.091828,0.55386,53.856
0.091859,0.55386,53.856
0.091891,0.55386,53.856
0.091922,0.55386,53.856
0.09194,0.55385,53.856
0.09194,0.55385,53.856
0.091971,0.55385,53.856
0.092003,0.55385,53.856
0.092034,0.55386,53.856
0.092066,0.55386,53.856
0.092097,0.55385,53.856
0.092129,0.55384,53.856
0.09216,0.55385,53.856
0.092191,0.55386,53.856
0.092223,0.55386,53.856
0.092254,0.55385,53.856
0.092286,0.55384,53.856
0.092317,0.55384,53.856
0.092349,0.55385,53.856
0.09238,0.55386,53.856
0.092412,0.55386,53.856
0.092443,0.55385,53.856
0.092475,0.55385,53.856
0.092506,0.55386,53.856
0.092537,0.55387,53.856
0.092569,0.55386,53.856
0.0926,0.55385,53.856
0.092632,0.55385,53.856
0.092663,0.55386,53.856
0.092695,0.55386,53.856
0.092726,0.55386,53.856
0.092758,0.55385,53.856
0.092789,0.55385,53.856
0.092821,0.55385,53.856
0.092852,0.55386,53.856
0.092883,0.55386,53.856
0.092915,0.55385,53.856
0.092946,0.55385,53.856
0.092978,0.55386,53.856
0.093009,0.55385,53.856
0.093041,0.55385,53.856
0.093072,0.55385,53.856
0.093104,0.55385,53.856
0.093135,0.55386,53.856
0.093167,0.55385,53.856
0.093198,0.55385,53.856
0.093229,0.55385,53.856
0.093261,0.55385,53.856
0.093292,0.55385,53.856
0.093324,0.55386,53.856
0.093355,0.55384,53.856
0.093387,0.55384,53.856
0.093418,0.55385,53.856
0.09345,0.55386,53.856
0.093481,0.55385,53.856
0.093513,0.55384,53.856
0.093544,0.55384,53.856
0.093575,0.55384,53.856
0.093607,0.55385,53.856
0.093638,0.55385,53.856
0.09367,0.55384,53.856
0.093701,0.55384,53.856
0.093733,0.55384,53.856
0.093764,0.55384,53.856
0.093796,0.55386,53.856
0.093827,0.55387,53.856
0.093859,0.55386,53.856
0.09389,0.55385,53.856
0.093921,0.55384,53.856
0.093953,0.55385,53.856
0.093984,0.55386,53.856
0.094016,0.55386,53.856
0.094047,0.55385,53.856
0.094079,0.55385,53.856
0.09411,0.55385,53.856
0.094142,0.55386,53.856
0.094173,0.55384,53.856
0.094205,0.55381,53.856
0.094236,0.55382,53.856
0.094267,0.55384,53.856
0.094299,0.55385,53.856
0.09433,0.55383,53.856
0.094362,0.55382,53.856
0.094393,0.55382,53.856
0.094425,0.55383,53.856
0.094456,0.55384,53.856
0.094488,0.55383,53.856
0.094519,0.55382,53.856
0.094551,0.55382,53.856
0.094582,0.55383,53.856
0.094613,0.55383,53.856
0.094645,0.55382,53.856
0.094676,0.55382,53.856
0.094708,0.55384,53.856
0.094739,0.55388,53.856
0.094771,0.55388,53.856
0.094802,0.55386,53.856
0.094834,0.55384,53.856
0.094849,0.55384,53.856
0.094849,0.55384,53.856
0.09488,0.55382,53.856
0.094912,0.55384,53.856
0.094943,0.55388,53.856
0.094975,0.55388,53.856
0.095006,0.55386,53.856
0.095038,0.55384,53.856
0.095069,0.55385,53.856
0.095101,0.55383,53.856
0.095132,0.55379,53.856
0.095163,0.5538,53.856
0.095195,0.55382,53.856
0.095226,0.55383,53.856
0.095258,0.55382,53.856
0.095289,0.55381,53.856
0.095321,0.55381,53.856
0.095352,0.55382,53.856
0.095384,0.55382,53.856
0.095415,0.55381,53.856
0.095447,0.55381,53.856
0.095478,0.55381,53.856
0.095509,0.55381,53.856
0.095541,0.55381,53.856
0.095572,0.55383,53.856
0.095604,0.55387,53.856
0.095635,0.55388,53.856
0.095667,0.55386,53.856
0.095698,0.55384,53.856
0.09573,0.55384,53.856
0.095761,0.55386,53.856
0.095793,0.55386,53.856
0.095824,0.55386,53.856
0.095855,0.55385,53.856
0.095887,0.55385,53.856
0.095918,0.55385,53.856
0.09595,0.55382,53.856
0.095981,0.55377,53.856
0.096013,0.5538,53.856
0.096044,0.55382,53.856
0.096076,0.55382,53.856
0.096107,0.55381,53.856
0.096139,0.5538,53.856
0.09617,0.55381,53.856
0.096201,0.55381,53.856
0.096233,0.55381,53.856
0.096264,0.5538,53.856
0.096296,0.55381,53.856
0.096327,0.5538,53.856
0.096359,0.55381,53.856
0.09639,0.55381,53.856
0.096422,0.55381,53.856
0.096453,0.55381,53.856
0.096485,0.55383,53.856
0.096516,0.55387,53.856
0.096547,0.55387,53.856
0.096579,0.55384,53.856
0.09661,0.55383,53.856
0.096642,0.55384,53.856
0.096673,0.55385,53.856
0.096705,0.55385,53.856
0.096736,0.55385,53.856
0.096768,0.55384,53.856
0.096799,0.55384,53.856
0.096831,0.55383,53.856
0.096862,0.55378,53.856
0.096893,0.55381,53.856
0.096925,0.55381,53.856
0.096956,0.55383,53.856
0.096988,0.5538,53.856
0.097019,0.55382,53.856
0.097051,0.5538,53.856
0.097082,0.55383,53.856
0.097114,0.5538,53.856
0.097145,0.55383,53.856
0.097177,0.55379,53.856
0.097208,0.55383,53.856
0.097239,0.55379,53.856
0.097271,0.55384,53.856
0.097302,0.55378,53.856
0.097334,0.55391,53.856
0.097365,0.5539,53.856
0.097397,0.55383,53.856
0.097428,0.55381,53.856
0.09746,0.55383,53.856
0.097491,0.55385,53.856
0.097523,0.55386,53.856
0.097554,0.55384,53.856
0.097585,0.55383,53.856
0.097617,0.55383,53.856
0.097648,0.55384,53.856
0.09768,0.55385,53.856
0.097711,0.55384,53.856
0.097743,0.55379,53.856
0.097774,0.55383,53.856
0.09779,0.55382,53.856
0.09779,0.55382,53.856
0.097822,0.55379,53.856
0.097853,0.55382,53.856
0.097884,0.55383,53.856
0.097916,0.55383,53.856
0.097947,0.55382,53.856
0.097979,0.55382,53.856
0.09801,0.55383,53.856
0.098042,0.55382,53.856
0.098073,0.55384,53.856
0.098105,0.55381,53.856
0.098136,0.55386,53.856
0.098168,0.55378,53.856
0.098199,0.55389,53.856
0.09823,0.55374,53.856
0.098262,0.55407,53.856
0.098293,0.55396,53.856
0.098325,0.55379,53.856
0.098356,0.55378,53.856
0.098388,0.55382,53.856
0.098419,0.55386,53.856
0.098451,0.55388,53.856
0.098482,0.55385,53.856
0.098514,0.55381,53.856
0.098545,0.55383,53.856
0.098576,0.55386,53.856
0.098608,0.55387,53.856
0.098639,0.55381,53.856
0.098671,0.55385,53.856
0.098702,0.55381,53.856
0.098734,0.55388,53.856
0.098765,0.5538,53.856
0.098797,0.55389,53.856
0.098828,0.55378,53.856
0.09886,0.5539,53.856
0.098891,0.55377,53.856
0.098922,0.55391,53.856
0.098954,0.55377,53.856
0.098985,0.5539,53.856
0.099017,0.5538,53.856
0.099048,0.55385,53.856
0.09908,0.55389,53.856
0.099111,0.55268,53.856
0.099143,0.5535,53.856
0.099174,0.55432,53.856
0.099206,0.55414,53.856
0.099237,0.5538,53.856
0.099268,0.5537,53.856
0.0993,0.55374,53.856
0.099331,0.55388,53.856
0.099363,0.55396,53.856
0.099394,0.55387,53.856
0.099426,0.55378,53.856
0.099457,0.55377,53.856
0.099489,0.55395,53.856
0.09952,0.5538,53.856
0.099552,0.55393,53.856
0.099583,0.55373,53.856
0.099614,0.55399,53.856
0.099646,0.5537,53.856
0.099677,0.55404,53.856
0.099709,0.55363,53.856
0.09974,0.55411,53.856
0.099772,0.55356,53.856
0.099803,0.5542,53.856
0.099835,0.55346,53.856
0.099866,0.55432,53.856
0.099898,0.55333,53.856
0.099929,0.55447,53.856
0.09996,0.55317,53.856
0.099992,0.55465,53.856
0.10002,0.55574,53.856
0.10005,0.55401,53.856
0.10009,0.55264,53.856
0.10012,0.55335,53.856
0.10015,0.55431,53.856
0.10018,0.55429,53.856
0.10021,0.55384,53.856
0.10024,0.55362,53.856
0.10028,0.55371,53.856
0.10031,0.55391,53.856
0.10032,0.55395,53.856
0.10032,0.55395,53.856
0.10035,0.55393,53.856
0.10038,0.55383,53.856
0.10041,0.55384,53.856
0.10044,0.55386,53.856
0.10048,0.5539,53.856
0.10051,0.55386,53.856
0.10054,0.55387,53.856
0.10057,0.55385,53.856
0.1006,0.55388,53.856
0.10063,0.55386,53.856
0.10066,0.55388,53.856
0.1007,0.55385,53.856
0.10073,0.55388,53.856
0.10076,0.55386,53.856
0.10079,0.55388,53.856
0.10082,0.55386,53.856
0.10085,0.55388,53.856
0.10088,0.55382,53.856
0.10092,0.55382,53.856
0.10095,0.55385,53.856
0.10098,0.55387,53.856
0.10101,0.55386,53.856
0.10104,0.55384,53.856
0.10107,0.55384,53.856
0.1011,0.55385,53.856
0.10114,0.55385,53.856
0.10117,0.55385,53.856
0.1012,0.55387,53.856
0.10123,0.55389,53.856
0.10126,0.55387,53.856
0.10129,0.55387,53.856
0.10132,0.55387,53.856
0.10136,0.55387,53.856
0.10139,0.55388,53.856
0.10142,0.55387,53.856
0.10145,0.55387,53.856
0.10148,0.55387,53.856
0.10151,0.55387,53.856
0.10154,0.55387,53.856
0.10158,0.55387,53.856
0.10161,0.55387,53.856
0.10164,0.55387,53.856
0.10167,0.55387,53.856
0.1017,0.55387,53.856
0.10173,0.55387,53.856
0.10177,0.55387,53.856
0.1018,0.55385,53.856
0.10183,0.55383,53.856
0.10186,0.55383,53.856
0.10189,0.55385,53.856
0.10192,0.55386,53.856
0.10195,0.55385,53.856
0.10199,0.55384,53.856
0.10202,0.55384,53.856
0.10205,0.55385,53.856
0.10208,0.55385,53.856
0.10211,0.55388,53.856
0.10214,0.55389,53.856
0.10217,0.55387,53.856
0.10221,0.55386,53.856
0.10224,0.55386,53.856
0.10227,0.55387,53.856
0.1023,0.55388,53.856
0.10233,0.55387,53.856
0.10236,0.55387,53.856
0.10239,0.55387,53.856
0.10243,0.55387,53.856
0.10246,0.55387,53.856
0.10249,0.55387,53.856
0.10252,0.55387,53.856
0.10255,0.55387,53.856
0.10258,0.55387,53.856
0.10261,0.55387,53.856
0.10265,0.55387,53.856
0.10268,0.55385,53.856
0.10271,0.55383,53.856
0.10274,0.55384,53.856
0.10277,0.55385,53.856
0.1028,0.55386,53.856
0.10283,0.55385,53.856
0.10287,0.55384,53.856
0.1029,0.55384,53.856
0.10293,0.55385,53.856
0.10296,0.55387,53.856
0.10299,0.55389,53.856
0.10302,0.55387,53.856
0.10305,0.55385,53.856
0.10309,0.55385,53.856
0.10312,0.55387,53.856
0.10315,0.55387,53.856
0.10318,0.55386,53.856
0.10321,0.55385,53.856
0.10324,0.55386,53.856
0.10328,0.55386,53.856
0.10331,0.55387,53.856
0.10332,0.55387,53.856
0.10332,0.55387,53.856
0.10335,0.55385,53.856
0.10339,0.55389,53.856
0.10343,0.55391,53.856
0.10346,0.55386,53.856
0.1035,0.55382,53.856
0.10354,0.55384,53.856
0.10358,0.55387,53.856
0.10361,0.55387,53.856
0.10365,0.55384,53.856
0.10369,0.55384,53.856
0.10373,0.55386,53.856
0.10377,0.55387,53.856
0.1038,0.55386,53.856
0.10384,0.55385,53.856
0.10388,0.55385,53.856
0.10392,0.55386,53.856
0.10395,0.55386,53.856
0.10399,0.55385,53.856
0.10403,0.55385,53.856
0.10407,0.55386,53.856
0.10411,0.55386,53.856
0.10414,0.55386,53.856
0.10418,0.55385,53.856
0.10422,0.55386,53.856
0.10426,0.55386,53.856
0.10429,0.55386,53.856
0.10433,0.55386,53.856
0.10437,0.55386,53.856
0.10441,0.55386,53.856
0.10445,0.55386,53.856
0.10448,0.55386,53.856
0.10452,0.55386,53.856
0.10456,0.55386,53.856
0.1046,0.55386,53.856
0.10464,0.55386,53.856
0.10467,0.55386,53.856
0.10471,0.55386,53.856
0.10475,0.55386,53.856
0.10479,0.55386,53.856
0.10482,0.55386,53.856
0.10486,0.55386,53.856
0.1049,0.55386,53.856
0.10494,0.55386,53.856
0.10498,0.55386,53.856
0.10501,0.55386,53.856
0.10505,0.55386,53.856
0.10509,0.55386,53.856
0.10513,0.55386,53.856
0.10516,0.55386,53.856
0.1052,0.55386,53.856
0.10524,0.55386,53.856
0.10528,0.55386,53.856
0.10532,0.55386,53.856
0.10535,0.55386,53.856
0.10539,0.55386,53.856
0.10543,0.55386,53.856
0.10547,0.55386,53.856
0.1055,0.55386,53.856
0.10554,0.55386,53.856
0.10558,0.55386,53.856
0.10562,0.55386,53.856
0.10566,0.55386,53.856
0.10569,0.55386,53.856
0.10573,0.55386,53.856
0.10577,0.55386,53.856
0.10581,0.55386,53.856
0.10584,0.55386,53.856
0.10585,0.55386,53.856
0.10585,0.55386,53.856
0.10589,0.55384,53.856
0.10593,0.55385,53.856
0.10596,0.55387,53.856
0.106,0.55387,53.856
0.10604,0.55385,53.856
0.10608,0.55384,53.856
0.10612,0.55386,53.856
0.10615,0.55387,53.856
0.10619,0.55386,53.856
0.10623,0.55384,53.856
0.10627,0.55385,53.856
0.1063,0.55387,53.856
0.10634,0.55387,53.856
0.10638,0.55385,53.856
0.10642,0.55385,53.856
0.10646,0.55386,53.856
0.10649,0.55387,53.856
0.10653,0.55386,53.856
0.10657,0.55385,53.856
0.10661,0.55385,53.856
0.10664,0.55386,53.856
0.10668,0.55386,53.856
0.10672,0.55385,53.856
0.10676,0.55385,53.856
0.1068,0.55386,53.856
0.10683,0.55386,53.856
0.10687,0.55386,53.856
0.10691,0.55385,53.856
0.10695,0.55385,53.856
0.10698,0.55386,53.856
0.10702,0.55386,53.856
0.10706,0.55386,53.856
0.1071,0.55385,53.856
0.10714,0.55386,53.856
0.10717,0.55386,53.856
0.10721,0.55386,53.856
0.10725,0.55385,53.856
0.10729,0.55385,53.856
0.10732,0.55386,53.856
0.10736,0.55386,53.856
0.1074,0.55386,53.856
0.10744,0.55385,53.856
0.10748,0.55386,53.856
0.10751,0.55386,53.856
0.10755,0.55386,53.856
0.10759,0.55385,53.856
0.10763,0.55385,53.856
0.10766,0.55386,53.856
0.1077,0.55386,53.856
0.10774,0.55386,53.856
0.10778,0.55385,53.856
0.10782,0.55386,53.856
0.10785,0.55386,53.856
0.10789,0.55386,53.856
0.10793,0.55385,53.856
0.10797,0.55385,53.856
0.108,0.55386,53.856
0.10804,0.55386,53.856
0.10808,0.55385,53.856
0.10812,0.55385,53.856
0.10816,0.55385,53.856
0.10819,0.55386,53.856
0.10823,0.55385,53.856
0.10827,0.55385,53.856
0.10831,0.55385,53.856
0.10835,0.55385,53.856
0.10838,0.55386,53.856
0.10842,0.55386,53.856
0.10846,0.55386,53.856
0.1085,0.55385,53.856
0.10853,0.55386,53.856
0.10857,0.55386,53.856
0.10861,0.55386,53.856
0.10865,0.55386,53.856
0.10869,0.55386,53.856
0.10872,0.55386,53.856
0.10876,0.55386,53.856
0.1088,0.55385,53.856
0.1088,0.55385,53.856
0.10884,0.55384,53.856
0.10887,0.55385,53.856
0.10891,0.55386,53.856
0.10895,0.55386,53.856
0.10899,0.55385,53.856
0.10903,0.55384,53.856
0.10906,0.55385,53.856
0.1091,0.55386,53.856
0.10914,0.55385,53.856
0.10918,0.55384,53.856
0.10921,0.55385,53.856
0.10925,0.55385,53.856
0.10929,0.55386,53.856
0.10933,0.55385,53.856
0.10937,0.55385,53.856
0.1094,0.55385,53.856
0.10944,0.55385,53.856
0.10948,0.55385,53.856
0.10952,0.55385,53.856
0.10955,0.55385,53.856
0.10959,0.55385,53.856
0.10963,0.55385,53.856
0.10967,0.55385,53.856
0.10971,0.55385,53.856
0.10974,0.55385,53.856
0.10978,0.55386,53.856
0.10982,0.55386,53.856
0.10986,0.55385,53.856
0.10989,0.55385,53.856
0.10993,0.55386,53.856
0.10997,0.55386,53.856
0.11001,0.55386,53.856
0.11005,0.55386,53.856
0.11008,0.55386,53.856
0.11012,0.55383,53.856
0.11016,0.55381,53.856
0.1102,0.55382,53.856
0.11023,0.55384,53.856
0.11027,0.55383,53.856
0.11031,0.55381,53.856
0.11035,0.55382,53.856
0.11039,0.55383,53.856
0.11042,0.55382,53.856
0.11046,0.55381,53.856
0.1105,0.55384,53.856
0.11054,0.55388,53.856
0.11057,0.55388,53.856
0.11061,0.55385,53.856
0.11065,0.55385,53.856
0.11069,0.55387,53.856
0.11073,0.55388,53.856
0.11076,0.55387,53.856
0.1108,0.55386,53.856
0.11084,0.55386,53.856
0.11088,0.55387,53.856
0.11091,0.55387,53.856
0.11095,0.55386,53.856
0.11099,0.55386,53.856
0.11103,0.55386,53.856
0.11107,0.55386,53.856
0.1111,0.55386,53.856
0.11114,0.55386,53.856
0.11118,0.55386,53.856
0.11122,0.55386,53.856
0.11125,0.55386,53.856
0.11129,0.55386,53.856
0.11133,0.55386,53.856
0.11137,0.55386,53.856
0.11141,0.55386,53.856
0.11144,0.55385,53.856
0.11148,0.55385,53.856
0.11152,0.55385,53.856
0.11152,0.55385,53.856
0.11156,0.55385,53.856
0.11159,0.55384,53.856
0.11163,0.55386,53.856
0.11167,0.55386,53.856
0.11171,0.55384,53.856
0.11175,0.55384,53.856
0.11178,0.55385,53.856
0.11182,0.55385,53.856
0.11186,0.55379,53.856
0.1119,0.5537,53.856
0.11193,0.5538,53.856
0.11197,0.55375,53.856
0.11201,0.55381,53.856
0.11205,0.55372,53.856
0.11209,0.55382,53.856
0.11212,0.5537,53.856
0.11216,0.55385,53.856
0.1122,0.55365,53.856
0.11224,0.55393,53.856
0.11227,0.55321,53.856
0.11231,0.55365,53.856
0.11235,0.55415,53.856
0.11239,0.55397,53.856
0.11243,0.55367,53.856
0.11246,0.55374,53.856
0.1125,0.55389,53.856
0.11254,0.55386,53.856
0.11258,0.5538,53.856
0.11261,0.55381,53.856
0.11265,0.55382,53.856
0.11269,0.55383,53.856
0.11273,0.55383,53.856
0.11277,0.55385,53.856
0.1128,0.55364,53.856
0.11284,0.5539,53.856
0.11288,0.55357,53.856
0.11292,0.55404,53.856
0.11295,0.55343,53.857
0.11299,0.55409,53.856
0.11303,0.55367,53.857
0.11307,0.55309,53.855
0.11311,0.55652,53.859
0.11314,0.53574,53.858
0.11318,0.54366,53.852
0.11322,0.5671,53.853
0.11326,0.56799,53.859
0.11329,0.54652,53.86
0.11333,0.53816,53.855
0.11337,0.55518,53.852
0.11341,0.56889,53.856
0.11345,0.55785,53.86
0.11348,0.54128,53.858
0.11352,0.54582,53.854
0.11356,0.56277,53.854
0.1136,0.56434,53.858
0.11363,0.54915,53.859
0.11367,0.54256,53.856
0.11371,0.55445,53.854
0.11375,0.56452,53.856
0.11379,0.55681,53.859
0.11382,0.54496,53.857
0.11386,0.54825,53.854
0.1139,0.56029,53.855
0.11394,0.56106,53.858
0.11397,0.55017,53.858
0.11401,0.54607,53.856
0.11405,0.55488,53.854
0.11409,0.56133,53.856
0.11413,0.55513,53.858
0.11416,0.54735,53.857
0.1142,0.55082,53.855
0.11424,0.55897,53.855
0.11428,0.55806,53.857
0.11428,0.55738,53.858
0.11428,0.55738,53.858
0.11432,0.5498,53.857
0.11436,0.54953,53.855
0.11439,0.55645,53.855
0.11443,0.55847,53.857
0.11447,0.55264,53.857
0.11451,0.54935,53.856
0.11454,0.5539,53.855
0.11458,0.55797,53.856
0.11462,0.55474,53.857
0.11466,0.55031,53.857
0.1147,0.5523,53.855
0.11473,0.55676,53.856
0.11477,0.55583,53.857
0.11481,0.5516,53.857
0.11485,0.55166,53.856
0.11488,0.55551,53.856
0.11492,0.55611,53.857
0.11496,0.55271,53.857
0.115,0.55165,53.856
0.11504,0.55457,53.856
0.11507,0.55593,53.856
0.11511,0.55345,53.857
0.11515,0.55195,53.856
0.11519,0.55402,53.856
0.11522,0.55558,53.856
0.11526,0.55384,53.857
0.1153,0.55231,53.856
0.11534,0.55377,53.856
0.11538,0.55523,53.856
0.11541,0.55397,53.857
0.11545,0.55262,53.856
0.11549,0.55373,53.856
0.11553,0.55495,53.856
0.11556,0.55394,53.857
0.1156,0.55286,53.856
0.11564,0.55381,53.856
0.11568,0.55473,53.856
0.11572,0.55382,53.857
0.11575,0.55306,53.856
0.11579,0.55395,53.856
0.11583,0.55455,53.856
0.11587,0.55366,53.856
0.1159,0.55325,53.856
0.11594,0.55412,53.856
0.11598,0.55434,53.856
0.11602,0.5535,53.856
0.11606,0.55348,53.856
0.11609,0.55425,53.856
0.11613,0.55407,53.856
0.11617,0.5534,53.856
0.11621,0.55377,53.856
0.11625,0.55428,53.856
0.11628,0.55375,53.856
0.11632,0.55347,53.856
0.11636,0.55409,53.856
0.1164,0.5541,53.856
0.11643,0.55348,53.856
0.11647,0.55377,53.856
0.11651,0.55424,53.856
0.11655,0.55369,53.856
0.11659,0.55352,53.856
0.11662,0.5542,53.856
0.11666,0.55395,53.856
0.1167,0.55337,53.856
0.11674,0.55406,53.856
0.11677,0.55422,53.856
0.11681,0.55327,53.856
0.11685,0.55386,53.856
0.11689,0.55454,53.856
0.11693,0.55318,53.856
0.11696,0.55353,53.856
0.117,0.55506,53.856
0.11704,0.55305,53.857
0.11708,0.55287,53.856
0.11711,0.5561,53.856
0.11715,0.55286,53.857
0.11717,0.55037,53.857
0.11717,0.55037,53.857
0.11721,0.55321,53.855
0.11724,0.55838,53.856
0.11728,0.55021,53.858
0.11732,0.55007,53.854
0.11736,0.56536,53.856
