time,T [Nm],w [rad/s]
0.017254,-123.41,25.258
0.01727,-122.76,5.8291
0.01728,-122.19,-6.7602
0.01728,-122.19,-6.7602
0.017296,-121.06,-25.954
0.017312,-119.64,-44.944
0.017327,-117.92,-63.685
0.017343,-115.89,-82.128
0.017359,-113.57,-100.23
0.017374,-110.92,-117.93
0.01739,-107.97,-135.2
0.017406,-104.69,-151.97
0.017422,-101.1,-168.19
0.017437,-97.178,-183.83
0.017453,-92.936,-198.82
0.017469,-88.372,-213.12
0.017484,-83.492,-226.67
0.017497,-79.387,-236.89
0.017509,-75.089,-246.58
0.017522,-70.606,-255.73
0.017534,-65.942,-264.3
0.017547,-61.108,-272.27
0.017559,-56.111,-279.63
0.017572,-50.962,-286.36
0.017585,-45.672,-292.43
0.017597,-40.255,-297.83
0.01761,-34.724,-302.54
0.017622,-29.093,-306.56
0.017635,-23.378,-309.86
0.017647,-17.596,-312.45
0.01766,-11.762,-314.31
0.017672,-5.8957,-315.44
0.017685,-0.013226,-315.83
0.017697,5.8672,-315.48
0.01771,11.728,-314.41
0.017722,17.551,-312.6
0.017735,23.32,-310.07
0.017747,29.017,-306.82
0.01776,34.626,-302.86
0.017772,40.133,-298.21
0.017785,45.521,-292.88
0.017797,50.779,-286.88
0.017803,53.232,-283.8
0.017803,53.232,-283.8
0.017816,58.273,-276.85
0.017828,63.155,-269.28
0.017841,67.866,-261.12
0.017853,72.399,-252.38
0.017866,76.746,-243.08
0.017878,80.902,-233.25
0.017891,84.862,-222.92
0.017903,88.621,-212.11
0.017916,92.176,-200.83
0.017928,95.527,-189.13
0.017941,98.671,-177.03
0.017953,101.61,-164.54
0.017966,104.34,-151.7
0.017978,106.87,-138.54
0.017991,109.19,-125.07
0.018003,111.31,-111.33
0.018016,113.24,-97.335
0.018028,114.96,-83.115
0.018041,116.49,-68.693
0.018056,118.11,-50.703
0.018072,119.44,-32.489
0.018087,120.5,-14.094
0.018102,121.27,4.438
0.018104,121.35,6.8873
0.018104,121.35,6.8873
0.01812,121.81,25.523
0.018135,121.99,44.206
0.018151,121.9,62.893
0.018166,121.54,81.542
0.018181,120.91,100.11
0.018197,120,118.56
0.018212,118.81,136.85
0.018227,117.35,154.92
0.018243,115.6,172.75
0.018258,113.57,190.29
0.018274,111.26,207.48
0.018289,108.64,224.3
0.018304,105.74,240.69
0.01832,102.53,256.6
0.018335,99.029,272
0.018351,95.226,286.83
0.018366,91.124,301.06
0.018381,86.725,314.62
0.018392,83.376,323.96
0.018392,83.376,323.96
0.018408,78.48,336.29
0.018423,73.304,347.84
0.018439,67.86,358.58
0.018454,62.16,368.45
0.018469,56.22,377.43
0.018485,50.059,385.48
0.0185,43.696,392.56
0.018516,37.155,398.64
0.018531,30.46,403.71
0.018546,23.64,407.73
0.018559,18.141,410.18
0.018571,12.595,411.95
0.018583,7.0183,413.04
0.018595,1.4256,413.45
0.018608,-4.1668,413.17
0.01862,-9.7432,412.2
0.018632,-15.288,410.56
0.018644,-20.785,408.24
0.018657,-26.22,405.25
0.018669,-31.578,401.6
0.018681,-36.845,397.3
0.018693,-42.008,392.36
0.018706,-47.055,386.79
0.018718,-51.973,380.62
0.01873,-56.752,373.85
0.018742,-61.383,366.51
0.018755,-65.857,358.61
0.018767,-70.166,350.18
0.018779,-74.304,341.23
0.018781,-74.962,339.72
0.018781,-74.962,339.72
0.018793,-78.894,330.19
0.018806,-82.643,320.2
0.018818,-86.207,309.76
0.01883,-89.582,298.89
0.018842,-92.766,287.63
0.018855,-95.759,275.99
0.018867,-98.56,263.99
0.018879,-101.17,251.67
0.018891,-103.59,239.03
0.018904,-105.81,226.12
0.018916,-107.85,212.95
0.018928,-109.7,199.54
0.01894,-111.37,185.91
0.018955,-113.14,169.1
0.01897,-114.65,152.05
0.018985,-115.89,134.79
0.019,-116.87,117.38
0.019015,-117.59,99.834
0.01903,-118.05,82.207
0.019045,-118.25,64.533
0.019059,-118.2,46.851
0.019074,-117.9,29.197
0.019089,-117.34,11.611
0.019104,-116.52,-5.8708
0.019105,-116.45,-7.1158
0.019105,-116.45,-7.1158
0.01912,-115.36,-24.442
0.019135,-114,-41.583
0.01915,-112.39,-58.502
0.019165,-110.51,-75.157
0.01918,-108.36,-91.51
0.019194,-105.94,-107.52
0.019209,-103.25,-123.15
0.019224,-100.28,-138.35
0.019239,-97.042,-153.09
0.019254,-93.526,-167.33
0.019269,-89.735,-181.02
0.019284,-85.672,-194.12
0.019299,-81.341,-206.6
0.019314,-76.746,-218.41
0.019328,-71.896,-229.51
0.019343,-66.8,-239.88
0.019358,-61.468,-249.46
0.019373,-55.915,-258.24
0.019388,-50.155,-266.17
0.019403,-44.206,-273.23
0.019418,-38.089,-279.39
0.019433,-31.823,-284.62
0.019447,-25.433,-288.92
0.019453,-23.029,-290.27
0.019453,-23.029,-290.27
0.019468,-16.507,-293.24
0.019483,-9.9202,-295.24
0.019498,-3.2954,-296.26
0.019513,3.3403,-296.28
0.019527,9.9592,-295.32
0.019542,16.534,-293.38
0.019557,23.039,-290.47
0.019572,29.446,-286.59
0.019587,35.733,-281.77
0.019602,41.874,-276.03
0.019617,47.85,-269.38
0.019632,53.638,-261.86
0.019647,59.222,-253.5
0.019661,64.586,-244.32
0.019676,69.715,-234.36
0.019691,74.598,-223.66
0.019706,79.224,-212.25
0.019721,83.588,-200.17
0.019736,87.681,-187.47
0.019751,91.502,-174.18
0.019766,95.045,-160.35
0.01978,98.312,-146
0.019795,101.3,-131.2
0.01981,104.01,-115.97
0.019825,106.45,-100.37
0.01984,108.62,-84.418
0.019855,110.52,-68.17
0.01987,112.15,-51.662
0.019885,113.51,-34.934
0.0199,114.62,-18.024
0.019914,115.47,-0.97043
0.019922,115.78,7.2176
0.019922,115.78,7.2176
0.019936,116.25,24.412
0.019951,116.47,41.655
0.019966,116.44,58.909
0.019981,116.15,76.137
0.019996,115.61,93.301
0.020011,114.82,110.36
0.020026,113.78,127.29
0.020041,112.48,144.03
0.020056,110.92,160.56
0.02007,109.1,176.84
0.020085,107.03,192.83
0.0201,104.69,208.48
0.020115,102.08,223.77
0.02013,99.208,238.64
0.020145,96.069,253.06
0.02016,92.663,267
0.020175,88.992,280.4
0.02019,85.057,293.24
0.020204,80.863,305.47
0.020219,76.416,317.06
0.020234,71.721,327.97
0.020249,66.789,338.15
0.020264,61.629,347.59
0.020279,56.255,356.23
0.020294,50.681,364.07
0.020309,44.923,371.05
0.020323,39.001,377.17
0.020338,32.934,382.39
0.020347,29.167,385.14
0.020347,29.167,385.14
0.020362,22.913,388.88
0.020377,16.574,391.69
0.020392,10.175,393.55
0.020407,3.7401,394.45
0.020422,-2.7033,394.39
0.020437,-9.1296,393.38
0.020452,-15.513,391.41
0.020467,-21.828,388.5
0.020481,-28.049,384.65
0.020496,-34.154,379.89
0.020511,-40.121,374.23
0.020526,-45.927,367.7
0.020541,-51.554,360.31
0.020556,-56.985,352.11
0.020571,-62.205,343.11
0.020586,-67.199,333.35
0.0206,-71.956,322.87
0.020615,-76.467,311.7
0.02063,-80.724,299.88
0.020645,-84.72,287.44
0.02066,-88.452,274.44
0.020675,-91.916,260.9
0.02069,-95.11,246.86
0.020705,-98.035,232.38
0.02072,-100.69,217.48
0.020734,-103.08,202.21
0.020749,-105.2,186.6
0.020764,-107.05,170.7
0.020779,-108.64,154.55
0.020794,-109.97,138.18
0.020809,-111.05,121.63
0.020824,-111.87,104.95
0.020839,-112.43,88.166
0.020854,-112.74,71.319
0.020861,-112.81,62.617
0.020861,-112.81,62.617
0.020876,-112.74,45.746
0.020891,-112.42,28.908
0.020906,-111.84,12.138
0.020921,-111.02,-4.5252
0.020923,-110.85,-7.4135
0.020923,-110.85,-7.4135
0.020938,-109.73,-23.904
0.020953,-108.35,-40.206
0.020968,-106.72,-56.281
0.020983,-104.83,-72.092
0.020986,-104.37,-75.568
0.020986,-104.37,-75.568
0.021001,-102.16,-91.003
0.021016,-99.69,-106.09
0.021031,-96.956,-120.78
0.021046,-93.96,-135.05
0.021061,-90.702,-148.85
0.021076,-87.182,-162.14
0.02109,-83.404,-174.89
0.021105,-79.371,-187.05
0.02112,-75.089,-198.59
0.021135,-70.563,-209.48
0.02115,-65.803,-219.67
0.021165,-60.819,-229.14
0.02118,-55.624,-237.85
0.021195,-50.23,-245.76
0.021209,-44.653,-252.86
0.021224,-38.912,-259.12
0.021239,-33.025,-264.51
0.021254,-27.013,-269.01
0.021269,-20.899,-272.61
0.021284,-14.704,-275.3
0.021299,-8.4535,-277.06
0.021314,-2.1721,-277.88
0.021329,4.1152,-277.77
0.021343,10.383,-276.72
0.021358,16.607,-274.75
0.021373,22.762,-271.85
0.021388,28.825,-268.04
0.021403,34.773,-263.34
0.021418,40.584,-257.77
0.021433,46.239,-251.34
0.021448,51.719,-244.09
0.021463,57.007,-236.03
0.021477,62.088,-227.21
0.021492,66.95,-217.65
0.021507,71.581,-207.38
0.021522,75.971,-196.44
0.021537,80.114,-184.87
0.021552,84.002,-172.7
0.021567,87.632,-159.97
0.021582,91,-146.73
0.021596,94.105,-133
0.021611,96.946,-118.84
0.021626,99.523,-104.27
0.021641,101.84,-89.342
0.021656,103.89,-74.092
0.021671,105.68,-58.557
0.021686,107.21,-42.778
0.021701,108.49,-26.791
0.021716,109.52,-10.636
0.02173,110.29,5.6508
0.021732,110.36,7.4926
0.021732,110.36,7.4926
0.021747,110.85,23.881
0.021762,111.1,40.322
0.021777,111.09,56.779
0.021792,110.84,73.214
0.021807,110.34,89.591
0.021821,109.6,105.87
0.021836,108.6,122.02
0.021851,107.36,138
0.021866,105.86,153.78
0.021881,104.12,169.31
0.021896,102.12,184.56
0.021911,99.862,199.49
0.021926,97.353,214.06
0.021941,94.589,228.24
0.021955,91.569,241.99
0.02197,88.296,255.27
0.021985,84.771,268.04
0.022,80.998,280.26
0.022015,76.98,291.9
0.02203,72.724,302.93
0.022045,68.237,313.3
0.02206,63.528,322.99
0.022074,58.607,331.96
0.022089,53.487,340.17
0.022104,48.182,347.62
0.022119,42.708,354.26
0.022134,37.081,360.07
0.022149,31.321,365.03
0.022164,25.447,369.13
0.022179,19.482,372.34
0.022194,13.447,374.66
0.022208,7.3652,376.08
0.022223,1.261,376.59
0.022238,-4.842,376.2
0.022253,-10.92,374.89
0.022268,-16.949,372.69
0.022283,-22.907,369.59
0.022295,-27.519,366.54
0.022295,-27.519,366.54
0.022309,-33.293,361.89
0.022324,-38.936,356.38
0.022339,-44.428,350.05
0.022354,-49.751,342.91
0.022369,-54.89,335
0.022384,-59.831,326.34
0.022399,-64.559,316.96
0.022414,-69.065,306.89
0.022429,-73.339,296.17
0.022443,-77.374,284.83
0.022458,-81.163,272.92
0.022473,-84.701,260.46
0.022488,-87.986,247.49
0.022503,-91.015,234.05
0.022518,-93.786,220.19
0.022533,-96.299,205.94
0.022548,-98.555,191.33
0.022563,-100.55,176.41
0.022577,-102.3,161.21
0.022592,-103.79,145.77
0.022607,-105.03,130.13
0.022622,-106.01,114.33
0.022637,-106.75,98.404
0.022652,-107.24,82.388
0.022667,-107.48,66.32
0.022682,-107.48,50.236
0.022696,-107.23,34.174
0.022711,-106.73,18.17
0.022726,-105.99,2.2608
0.022736,-105.4,-7.6573
0.022736,-105.4,-7.6573
0.02275,-104.25,-23.334
0.022765,-102.85,-38.819
0.02278,-101.21,-54.076
0.022795,-99.316,-69.067
0.02281,-97.17,-83.755
0.022825,-94.773,-98.103
0.02284,-92.124,-112.07
0.022855,-89.224,-125.63
0.02287,-86.074,-138.73
0.022884,-82.677,-151.35
0.022899,-79.036,-163.43
0.022914,-75.155,-174.96
0.022929,-71.039,-185.89
0.022944,-66.697,-196.19
0.022959,-62.137,-205.82
0.022974,-57.368,-214.76
0.022989,-52.404,-222.97
0.023004,-47.256,-230.43
0.023018,-41.942,-237.11
0.023033,-36.476,-242.99
0.023048,-30.877,-248.04
0.023063,-25.165,-252.25
0.023078,-19.359,-255.6
0.023093,-13.482,-258.08
0.023108,-7.5556,-259.68
0.023123,-1.6025,-260.4
0.023137,4.3542,-260.23
0.023152,10.291,-259.18
0.023167,16.186,-257.24
0.023182,22.015,-254.43
0.023197,27.758,-250.77
0.023212,33.393,-246.25
0.023227,38.901,-240.91
0.023242,44.263,-234.76
0.023246,45.789,-232.82
0.023246,45.789,-232.82
0.023261,50.937,-225.66
0.023276,55.902,-217.75
0.023291,60.67,-209.12
0.023306,65.229,-199.79
0.02332,69.57,-189.8
0.023335,73.682,-179.18
0.02335,77.56,-167.98
0.023365,81.196,-156.21
0.02338,84.587,-143.92
0.023395,87.73,-131.15
0.02341,90.622,-117.93
0.023425,93.262,-104.3
0.02344,95.65,-90.297
0.023454,97.785,-75.961
0.023469,99.669,-61.328
0.023484,101.3,-46.435
0.023499,102.69,-31.32
0.023514,103.82,-16.02
0.023529,104.71,-0.571
0.023537,105.09,7.7164
0.023537,105.09,7.7164
0.023552,105.6,23.322
0.023567,105.88,38.984
0.023581,105.9,54.666
0.023596,105.69,70.332
0.023611,105.23,85.946
0.023626,104.54,101.47
0.023641,103.6,116.87
0.023656,102.41,132.11
0.023671,100.99,147.16
0.023686,99.316,161.97
0.0237,97.4,176.51
0.023715,95.24,190.75
0.02373,92.835,204.65
0.023745,90.185,218.16
0.02376,87.292,231.26
0.023775,84.158,243.92
0.02379,80.785,256.08
0.023805,77.177,267.73
0.023812,75.249,273.45
0.023812,75.249,273.45
0.023827,71.295,284.24
0.023842,67.121,294.43
0.023857,62.735,303.97
0.023872,58.145,312.85
0.023887,53.365,321.03
0.023902,48.405,328.48
0.023916,43.28,335.18
0.023931,38.006,341.11
0.023946,32.6,346.24
0.023961,27.08,350.56
0.023976,21.464,354.04
0.023991,15.774,356.69
0.024006,10.03,358.48
0.024021,4.2536,359.42
0.024036,-1.5328,359.49
0.02405,-7.3073,358.7
0.024065,-13.048,357.06
0.02408,-18.734,354.57
0.024095,-24.343,351.24
0.02411,-29.855,347.07
0.024125,-35.252,342.1
0.02414,-40.514,336.34
0.024155,-45.625,329.8
0.02417,-50.569,322.52
0.024184,-55.333,314.51
0.024199,-59.903,305.81
0.024214,-64.268,296.45
0.024229,-68.418,286.46
0.024244,-72.346,275.86
0.024259,-76.044,264.7
0.02427,-78.667,255.97
0.02427,-78.667,255.97
0.024285,-81.951,243.91
0.0243,-84.993,231.37
0.024315,-87.792,218.4
0.02433,-90.344,205.04
0.024344,-92.65,191.31
0.024359,-94.71,177.26
0.024374,-96.522,162.93
0.024389,-98.089,148.35
0.024404,-99.411,133.55
0.024419,-100.49,118.58
0.024434,-101.32,103.46
0.024449,-101.92,88.248
0.024464,-102.27,72.964
0.024478,-102.38,57.647
0.024493,-102.25,42.334
0.024508,-101.88,27.061
0.024523,-101.27,11.863
0.024538,-100.41,-3.2234
0.024543,-100.1,-7.8513
0.024543,-100.1,-7.8513
0.024557,-98.936,-22.739
0.024572,-97.528,-37.432
0.024587,-95.879,-51.896
0.024602,-93.987,-66.094
0.024617,-91.854,-79.991
0.024632,-89.48,-93.55
0.024647,-86.865,-106.74
0.024662,-84.01,-119.51
0.024676,-80.919,-131.84
0.024691,-77.595,-143.7
0.024706,-74.04,-155.04
0.024721,-70.261,-165.83
0.024736,-66.264,-176.04
0.024751,-62.057,-185.64
0.024766,-57.649,-194.59
0.024781,-53.049,-202.88
0.024796,-48.271,-210.47
0.02481,-43.327,-217.33
0.024825,-38.233,-223.44
0.024834,-35.107,-226.74
0.024834,-35.107,-226.74
0.024849,-29.805,-231.61
0.024864,-24.396,-235.69
0.024879,-18.899,-238.95
0.024894,-13.335,-241.39
0.024909,-7.7227,-242.99
0.024924,-2.0841,-243.76
0.024938,3.5598,-243.69
0.024953,9.1877,-242.78
0.024968,14.778,-241.03
0.024983,20.311,-238.46
0.024998,25.766,-235.07
0.025013,31.123,-230.88
0.025028,36.364,-225.89
0.025043,41.471,-220.14
0.025058,46.429,-213.64
0.025072,51.221,-206.41
0.025087,55.836,-198.49
0.025102,60.26,-189.89
0.025117,64.484,-180.65
0.025132,68.497,-170.8
0.025147,72.292,-160.37
0.025162,75.862,-149.4
0.025177,79.202,-137.91
0.025192,82.308,-125.94
0.025206,85.177,-113.53
0.025221,87.806,-100.71
0.025236,90.194,-87.524
0.025251,92.341,-73.999
0.025266,94.246,-60.175
0.025281,95.91,-46.088
0.025296,97.333,-31.772
0.025311,98.515,-17.265
0.025325,99.458,-2.6026
0.025336,99.984,7.8929
0.025336,99.984,7.8929
0.025351,100.52,22.74
0.025366,100.82,37.648
0.025381,100.88,52.579
0.025396,100.7,67.501
0.025411,100.29,82.376
0.025425,99.648,97.171
0.02544,98.767,111.85
0.025455,97.649,126.38
0.02547,96.295,140.72
0.025485,94.706,154.84
0.0255,92.88,168.7
0.025515,90.819,182.28
0.02553,88.523,195.52
0.025544,85.993,208.41
0.025559,83.23,220.9
0.025574,80.238,232.96
0.025589,77.02,244.55
0.025604,73.579,255.65
0.025619,69.92,266.22
0.025634,66.051,276.23
0.025649,61.978,285.64
0.025664,57.71,294.43
0.025678,53.257,302.57
0.025693,48.631,310.04
0.025708,43.844,316.8
0.025723,38.91,322.84
0.025738,33.845,328.13
0.025753,28.664,332.66
0.025768,23.386,336.41
0.025776,20.539,338.08
0.025776,20.539,338.08
0.025791,15.147,340.62
0.025805,9.7045,342.34
0.02582,4.2321,343.25
0.025835,-1.2502,343.35
0.02585,-6.722,342.63
0.025865,-12.163,341.1
0.02588,-17.553,338.76
0.025895,-22.874,335.63
0.02591,-28.105,331.71
0.025925,-33.23,327.02
0.025939,-38.23,321.58
0.025954,-43.091,315.4
0.025969,-47.797,308.52
0.025984,-52.335,300.94
0.025999,-56.693,292.71
0.026014,-60.859,283.84
0.026029,-64.825,274.37
0.026044,-68.582,264.32
0.026058,-72.124,253.74
0.026073,-75.444,242.64
0.026088,-78.537,231.07
0.026103,-81.401,219.06
0.026118,-84.032,206.64
0.026133,-86.429,193.85
0.026148,-88.589,180.72
0.026163,-90.513,167.28
0.026178,-92.201,153.59
0.026192,-93.651,139.66
0.026207,-94.865,125.53
0.026222,-95.843,111.24
0.026237,-96.586,96.829
0.026252,-97.093,82.325
0.026267,-97.366,67.765
0.026282,-97.405,53.184
0.026297,-97.21,38.617
0.026312,-96.782,24.099
0.026326,-96.12,9.6632
0.026341,-95.225,-4.6541
0.026345,-94.981,-7.9997
0.026345,-94.981,-7.9997
0.02636,-93.797,-22.123
0.026375,-92.38,-36.051
0.026389,-90.73,-49.749
0.026404,-88.847,-63.182
0.026419,-86.732,-76.315
0.026434,-84.386,-89.114
0.026449,-81.811,-101.55
0.026464,-79.009,-113.57
0.026479,-75.983,-125.17
0.026494,-72.736,-136.29
0.026509,-69.274,-146.92
0.026523,-65.602,-157.01
0.026538,-61.728,-166.54
0.026553,-57.658,-175.47
0.026568,-53.404,-183.79
0.026583,-48.974,-191.45
0.026598,-44.382,-198.45
0.026613,-39.64,-204.75
0.026628,-34.762,-210.33
0.026643,-29.764,-215.17
0.026657,-24.662,-219.27
0.026672,-19.473,-222.59
0.026687,-14.217,-225.14
0.026702,-8.9108,-226.91
0.026717,-3.5745,-227.88
0.026732,1.7725,-228.05
0.026747,7.1105,-227.43
0.026762,12.42,-226.02
0.026776,17.681,-223.82
0.026791,22.876,-220.84
0.026806,27.986,-217.09
0.026821,32.993,-212.6
0.026836,37.881,-207.36
0.026851,42.635,-201.42
0.026866,47.239,-194.77
0.026881,51.682,-187.45
0.026896,55.95,-179.49
0.02691,60.033,-170.9
0.026925,63.921,-161.73
0.02694,67.607,-151.99
0.026955,71.083,-141.72
0.02697,74.344,-130.95
0.026985,77.384,-119.71
0.027,80.2,-108.04
0.027015,82.789,-95.963
0.02703,85.149,-83.523
0.027044,87.278,-70.752
0.027059,89.175,-57.682
0.027074,90.841,-44.35
0.027089,92.274,-30.789
0.027104,93.475,-17.034
0.027119,94.445,-3.1189
0.027131,95.051,8.0263
0.027131,95.051,8.0263
0.027146,95.606,22.141
0.02716,95.931,36.319
0.027175,96.026,50.526
0.02719,95.892,64.728
0.027205,95.529,78.891
0.02722,94.937,92.981
0.027235,94.116,106.96
0.02725,93.067,120.81
0.027265,91.79,134.47
0.02728,90.285,147.93
0.027294,88.553,161.14
0.027309,86.595,174.08
0.027324,84.411,186.71
0.027339,82.003,198.99
0.027354,79.375,210.9
0.027369,76.527,222.4
0.027384,73.464,233.45
0.027399,70.191,244.04
0.027413,66.712,254.11
0.027428,63.034,263.66
0.027443,59.164,272.64
0.027458,55.111,281.03
0.027473,50.885,288.8
0.027488,46.496,295.93
0.027503,41.956,302.4
0.027518,37.279,308.18
0.027533,32.479,313.25
0.027547,27.571,317.6
0.027562,22.572,321.21
0.027577,17.497,324.07
0.027592,12.366,326.17
0.027607,7.1959,327.5
0.027622,2.0055,328.06
0.027637,-3.1864,327.85
0.027652,-8.3611,326.87
0.027667,-13.5,325.12
0.027681,-18.585,322.61
0.027696,-23.598,319.35
0.027711,-28.521,315.34
0.027726,-33.339,310.62
0.027732,-35.292,308.46
0.027732,-35.292,308.46
0.027747,-39.935,302.74
0.027762,-44.436,296.34
0.027777,-48.783,289.29
0.027792,-52.964,281.6
0.027807,-56.968,273.3
0.027822,-60.786,264.42
0.027836,-64.409,254.99
0.027851,-67.83,245.03
0.027866,-71.044,234.58
0.027881,-74.044,223.68
0.027896,-76.826,212.34
0.027911,-79.388,200.61
0.027926,-81.727,188.51
0.027941,-83.841,176.08
0.027955,-85.729,163.36
0.02797,-87.389,150.38
0.027985,-88.821,137.17
0.028,-90.026,123.76
0.028015,-91.003,110.19
0.02803,-91.752,96.501
0.028045,-92.273,82.716
0.02806,-92.568,68.872
0.028075,-92.635,55.003
0.028089,-92.476,41.143
0.028104,-92.09,27.325
0.028119,-91.479,13.584
0.028134,-90.641,-0.047304
0.028143,-90.035,-8.1062
0.028143,-90.035,-8.1062
0.028158,-88.837,-21.492
0.028173,-87.415,-34.682
0.028188,-85.768,-47.641
0.028203,-83.898,-60.336
0.028217,-81.806,-72.735
0.028232,-79.494,-84.804
0.028247,-76.963,-96.51
0.028262,-74.218,-107.82
0.028277,-71.261,-118.71
0.028292,-68.097,-129.14
0.028307,-64.731,-139.08
0.028322,-61.169,-148.5
0.028336,-57.419,-157.38
0.028351,-53.489,-165.69
0.028366,-49.389,-173.4
0.028381,-45.129,-180.48
0.028396,-40.72,-186.92
0.028411,-36.176,-192.69
0.028426,-31.51,-197.77
0.028441,-26.737,-202.15
0.028456,-21.873,-205.81
0.02847,-16.934,-208.75
0.028485,-11.937,-210.94
0.0285,-6.8997,-212.38
0.028515,-1.84,-213.08
0.02853,3.224,-213.02
0.028545,8.2741,-212.2
0.02856,13.292,-210.64
0.028575,18.261,-208.33
0.02859,23.162,-205.29
0.028604,27.979,-201.53
0.028619,32.697,-197.06
0.028623,33.808,-195.89
0.028623,33.808,-195.89
0.028638,38.381,-190.56
0.028653,42.821,-184.56
0.028668,47.115,-177.92
0.028682,51.252,-170.64
0.028697,55.22,-162.77
0.028712,59.01,-154.31
0.028727,62.614,-145.31
0.028742,66.022,-135.79
0.028757,69.231,-125.78
0.028772,72.233,-115.31
0.028787,75.024,-104.4
0.028801,77.601,-93.101
0.028816,79.96,-81.435
0.028831,82.101,-69.435
0.028846,84.02,-57.135
0.028861,85.717,-44.567
0.028876,87.191,-31.766
0.028891,88.442,-18.764
0.028906,89.469,-5.5936
0.028921,90.274,7.7108
0.028921,90.295,8.12
0.028921,90.295,8.12
0.028936,90.869,21.528
0.028951,91.221,35.003
0.028966,91.35,48.512
0.028981,91.256,62.021
0.028995,90.941,75.498
0.02901,90.405,88.91
0.029025,89.647,102.22
0.02904,88.669,115.4
0.029055,87.471,128.42
0.02907,86.053,141.24
0.029085,84.417,153.84
0.0291,82.563,166.17
0.029115,80.494,178.2
0.029129,78.21,189.92
0.029144,75.716,201.27
0.029159,73.013,212.24
0.029174,70.106,222.78
0.029189,66.999,232.88
0.029199,64.732,239.6
0.029199,64.732,239.6
0.029214,61.299,248.87
0.029229,57.684,257.61
0.029244,53.893,265.8
0.029259,49.936,273.42
0.029274,45.823,280.43
0.029289,41.564,286.82
0.029303,37.173,292.56
0.029318,32.662,297.64
0.029333,28.045,302.04
0.029348,23.336,305.74
0.029363,18.553,308.74
0.029378,13.709,311.02
0.029393,8.8237,312.58
0.029408,3.9123,313.41
0.029423,-1.0073,313.5
0.029437,-5.9178,312.87
0.029452,-10.802,311.5
0.029467,-15.642,309.41
0.029482,-20.423,306.61
0.029497,-25.127,303.1
0.029512,-29.738,298.89
0.029527,-34.243,294.01
0.029542,-38.627,288.47
0.029557,-42.877,282.29
0.029571,-46.98,275.48
0.029586,-50.926,268.08
0.029601,-54.705,260.1
0.029616,-58.308,251.58
0.029631,-61.726,242.53
0.029646,-64.953,232.99
0.029661,-67.982,222.99
0.029676,-70.809,212.55
0.02969,-73.429,201.71
0.029705,-75.84,190.49
0.02972,-78.037,178.94
0.029735,-80.019,167.07
0.02975,-81.784,154.93
0.029753,-82.068,152.8
0.029753,-82.068,152.8
0.029767,-83.577,140.38
0.029782,-84.868,127.74
0.029797,-85.94,114.94
0.029812,-86.791,101.99
0.029827,-87.424,88.934
0.029842,-87.837,75.802
0.029857,-88.03,62.627
0.029872,-88.004,49.441
0.029887,-87.759,36.278
0.029901,-87.295,23.169
0.029916,-86.614,10.147
0.029931,-85.714,-2.7547
0.029938,-85.267,-8.1742
0.029938,-85.267,-8.1742
0.029952,-84.059,-20.85
0.029967,-82.634,-33.328
0.029982,-80.994,-45.576
